flag_id,detected_at,scope,reference_key,metric_value,method,score,description
4248,2026-09-18 17:31:25.532255,invoice_iqr,10757,208.95,iqr,15.7500,Invoice 10757 (customer 791) outside IQR fences
4249,2026-09-18 17:31:25.532255,invoice_iqr,10758,208.95,iqr,15.7500,Invoice 10758 (customer 791) outside IQR fences
4250,2026-09-18 17:31:25.532255,invoice_iqr,10759,208.95,iqr,15.7500,Invoice 10759 (customer 791) outside IQR fences
4251,2026-09-18 17:31:25.532255,invoice_iqr,10784,730.12,iqr,536.9200,Invoice 10784 (customer 793) outside IQR fences
4252,2026-09-18 17:31:25.532255,invoice_iqr,10892,208.95,iqr,15.7500,Invoice 10892 (customer 801) outside IQR fences
4253,2026-09-18 17:31:25.532255,invoice_iqr,10893,208.95,iqr,15.7500,Invoice 10893 (customer 801) outside IQR fences
4254,2026-09-18 17:31:25.532255,invoice_iqr,10894,208.95,iqr,15.7500,Invoice 10894 (customer 801) outside IQR fences
4255,2026-09-18 17:31:25.532255,invoice_iqr,10895,208.95,iqr,15.7500,Invoice 10895 (customer 801) outside IQR fences
4256,2026-09-18 17:31:25.532255,invoice_iqr,10896,208.95,iqr,15.7500,Invoice 10896 (customer 801) outside IQR fences
4257,2026-09-18 17:31:25.532255,invoice_iqr,10897,208.95,iqr,15.7500,Invoice 10897 (customer 801) outside IQR fences
4258,2026-09-18 17:31:25.532255,invoice_iqr,10898,208.95,iqr,15.7500,Invoice 10898 (customer 801) outside IQR fences
4259,2026-09-18 17:31:25.532255,invoice_iqr,10899,208.95,iqr,15.7500,Invoice 10899 (customer 801) outside IQR fences
4260,2026-09-18 17:31:25.532255,invoice_iqr,10900,208.95,iqr,15.7500,Invoice 10900 (customer 801) outside IQR fences
4261,2026-09-18 17:31:25.532255,invoice_iqr,10901,208.95,iqr,15.7500,Invoice 10901 (customer 801) outside IQR fences
4262,2026-09-18 17:31:25.532255,invoice_iqr,10902,208.95,iqr,15.7500,Invoice 10902 (customer 801) outside IQR fences
4263,2026-09-18 17:31:25.532255,invoice_iqr,10974,208.95,iqr,15.7500,Invoice 10974 (customer 807) outside IQR fences
4264,2026-09-18 17:31:25.532255,invoice_iqr,10975,208.95,iqr,15.7500,Invoice 10975 (customer 807) outside IQR fences
4265,2026-09-18 17:31:25.532255,invoice_iqr,10976,208.95,iqr,15.7500,Invoice 10976 (customer 807) outside IQR fences
4266,2026-09-18 17:31:25.532255,invoice_iqr,10977,208.95,iqr,15.7500,Invoice 10977 (customer 807) outside IQR fences
4267,2026-09-18 17:31:25.532255,invoice_iqr,10978,208.95,iqr,15.7500,Invoice 10978 (customer 807) outside IQR fences
4268,2026-09-18 17:31:25.532255,invoice_iqr,10979,208.95,iqr,15.7500,Invoice 10979 (customer 807) outside IQR fences
4269,2026-09-18 17:31:25.532255,invoice_iqr,10980,208.95,iqr,15.7500,Invoice 10980 (customer 807) outside IQR fences
4270,2026-09-18 17:31:25.532255,invoice_iqr,10981,208.95,iqr,15.7500,Invoice 10981 (customer 807) outside IQR fences
4271,2026-09-18 17:31:25.532255,invoice_iqr,10982,208.95,iqr,15.7500,Invoice 10982 (customer 807) outside IQR fences
4272,2026-09-18 17:31:25.532255,invoice_iqr,10983,208.95,iqr,15.7500,Invoice 10983 (customer 807) outside IQR fences
4273,2026-09-18 17:31:25.532255,invoice_iqr,10984,208.95,iqr,15.7500,Invoice 10984 (customer 807) outside IQR fences
4274,2026-09-18 17:31:25.532255,invoice_iqr,10985,208.95,iqr,15.7500,Invoice 10985 (customer 807) outside IQR fences
4275,2026-09-18 17:31:25.532255,invoice_iqr,10986,208.95,iqr,15.7500,Invoice 10986 (customer 807) outside IQR fences
4276,2026-09-18 17:31:25.532255,invoice_iqr,10987,208.95,iqr,15.7500,Invoice 10987 (customer 807) outside IQR fences
4277,2026-09-18 17:31:25.532255,invoice_iqr,10988,208.95,iqr,15.7500,Invoice 10988 (customer 807) outside IQR fences
4278,2026-09-18 17:31:25.532255,invoice_iqr,10989,208.95,iqr,15.7500,Invoice 10989 (customer 807) outside IQR fences
4279,2026-09-18 17:31:25.532255,invoice_iqr,10990,208.95,iqr,15.7500,Invoice 10990 (customer 807) outside IQR fences
4280,2026-09-18 17:31:25.532255,invoice_iqr,10991,208.95,iqr,15.7500,Invoice 10991 (customer 807) outside IQR fences
4281,2026-09-18 17:31:25.532255,invoice_iqr,10992,208.95,iqr,15.7500,Invoice 10992 (customer 807) outside IQR fences
4282,2026-09-18 17:31:25.532255,invoice_iqr,10993,208.95,iqr,15.7500,Invoice 10993 (customer 807) outside IQR fences
4283,2026-09-18 17:31:25.532255,invoice_iqr,10994,208.95,iqr,15.7500,Invoice 10994 (customer 807) outside IQR fences
4284,2026-09-18 17:31:25.532255,invoice_iqr,10995,208.95,iqr,15.7500,Invoice 10995 (customer 807) outside IQR fences
4285,2026-09-18 17:31:25.532255,invoice_iqr,10996,208.95,iqr,15.7500,Invoice 10996 (customer 807) outside IQR fences
4286,2026-09-18 17:31:25.532255,invoice_iqr,11028,208.95,iqr,15.7500,Invoice 11028 (customer 810) outside IQR fences
4287,2026-09-18 17:31:25.532255,invoice_iqr,11029,208.95,iqr,15.7500,Invoice 11029 (customer 810) outside IQR fences
4288,2026-09-18 17:31:25.532255,invoice_iqr,11030,208.95,iqr,15.7500,Invoice 11030 (customer 810) outside IQR fences
4289,2026-09-18 17:31:25.532255,invoice_iqr,11031,208.95,iqr,15.7500,Invoice 11031 (customer 810) outside IQR fences
4290,2026-09-18 17:31:25.532255,invoice_iqr,11032,208.95,iqr,15.7500,Invoice 11032 (customer 810) outside IQR fences
4291,2026-09-18 17:31:25.532255,invoice_iqr,11033,208.95,iqr,15.7500,Invoice 11033 (customer 811) outside IQR fences
4292,2026-09-18 17:31:25.532255,invoice_iqr,11034,208.95,iqr,15.7500,Invoice 11034 (customer 811) outside IQR fences
4293,2026-09-18 17:31:25.532255,invoice_iqr,11035,208.95,iqr,15.7500,Invoice 11035 (customer 811) outside IQR fences
4294,2026-09-18 17:31:25.532255,invoice_iqr,11036,208.95,iqr,15.7500,Invoice 11036 (customer 811) outside IQR fences
4295,2026-09-18 17:31:25.532255,invoice_iqr,11037,208.95,iqr,15.7500,Invoice 11037 (customer 811) outside IQR fences
4296,2026-09-18 17:31:25.532255,invoice_iqr,11038,208.95,iqr,15.7500,Invoice 11038 (customer 811) outside IQR fences
4297,2026-09-18 17:31:25.532255,invoice_iqr,11039,208.95,iqr,15.7500,Invoice 11039 (customer 811) outside IQR fences
4298,2026-09-18 17:31:25.532255,invoice_iqr,11040,208.95,iqr,15.7500,Invoice 11040 (customer 811) outside IQR fences
4299,2026-09-18 17:31:25.532255,invoice_iqr,11041,208.95,iqr,15.7500,Invoice 11041 (customer 811) outside IQR fences
4300,2026-09-18 17:31:25.532255,invoice_iqr,11042,208.95,iqr,15.7500,Invoice 11042 (customer 811) outside IQR fences
4301,2026-09-18 17:31:25.532255,invoice_iqr,11043,208.95,iqr,15.7500,Invoice 11043 (customer 811) outside IQR fences
4302,2026-09-18 17:31:25.532255,invoice_iqr,11044,208.95,iqr,15.7500,Invoice 11044 (customer 811) outside IQR fences
4303,2026-09-18 17:31:25.532255,invoice_iqr,11045,208.95,iqr,15.7500,Invoice 11045 (customer 811) outside IQR fences
4304,2026-09-18 17:31:25.532255,invoice_iqr,11046,208.95,iqr,15.7500,Invoice 11046 (customer 811) outside IQR fences
4305,2026-09-18 17:31:25.532255,invoice_iqr,11047,208.95,iqr,15.7500,Invoice 11047 (customer 811) outside IQR fences
4306,2026-09-18 17:31:25.532255,invoice_iqr,11048,208.95,iqr,15.7500,Invoice 11048 (customer 811) outside IQR fences
4307,2026-09-18 17:31:25.532255,invoice_iqr,11072,208.95,iqr,15.7500,Invoice 11072 (customer 813) outside IQR fences
4308,2026-09-18 17:31:25.532255,invoice_iqr,11073,208.95,iqr,15.7500,Invoice 11073 (customer 813) outside IQR fences
4309,2026-09-18 17:31:25.532255,invoice_iqr,11074,208.95,iqr,15.7500,Invoice 11074 (customer 813) outside IQR fences
4310,2026-09-18 17:31:25.532255,invoice_iqr,11075,208.95,iqr,15.7500,Invoice 11075 (customer 813) outside IQR fences
4311,2026-09-18 17:31:25.532255,invoice_iqr,11076,208.95,iqr,15.7500,Invoice 11076 (customer 813) outside IQR fences
4312,2026-09-18 17:31:25.532255,invoice_iqr,11077,208.95,iqr,15.7500,Invoice 11077 (customer 813) outside IQR fences
4313,2026-09-18 17:31:25.532255,invoice_iqr,11078,208.95,iqr,15.7500,Invoice 11078 (customer 813) outside IQR fences
4314,2026-09-18 17:31:25.532255,invoice_iqr,11079,208.95,iqr,15.7500,Invoice 11079 (customer 813) outside IQR fences
4315,2026-09-18 17:31:25.532255,invoice_iqr,11368,694.44,iqr,501.2400,Invoice 11368 (customer 838) outside IQR fences
4316,2026-09-18 17:31:25.532255,invoice_iqr,11529,208.95,iqr,15.7500,Invoice 11529 (customer 851) outside IQR fences
4317,2026-09-18 17:31:25.532255,invoice_iqr,11530,208.95,iqr,15.7500,Invoice 11530 (customer 851) outside IQR fences
4318,2026-09-18 17:31:25.532255,invoice_iqr,11531,208.95,iqr,15.7500,Invoice 11531 (customer 851) outside IQR fences
4319,2026-09-18 17:31:25.532255,invoice_iqr,11532,208.95,iqr,15.7500,Invoice 11532 (customer 851) outside IQR fences
4320,2026-09-18 17:31:25.532255,invoice_iqr,11533,208.95,iqr,15.7500,Invoice 11533 (customer 851) outside IQR fences
4321,2026-09-18 17:31:25.532255,invoice_iqr,11534,208.95,iqr,15.7500,Invoice 11534 (customer 851) outside IQR fences
4322,2026-09-18 17:31:25.532255,invoice_iqr,11578,208.95,iqr,15.7500,Invoice 11578 (customer 855) outside IQR fences
4323,2026-09-18 17:31:25.532255,invoice_iqr,11579,208.95,iqr,15.7500,Invoice 11579 (customer 855) outside IQR fences
4324,2026-09-18 17:31:25.532255,invoice_iqr,11580,208.95,iqr,15.7500,Invoice 11580 (customer 855) outside IQR fences
4325,2026-09-18 17:31:25.532255,invoice_iqr,11581,208.95,iqr,15.7500,Invoice 11581 (customer 855) outside IQR fences
4326,2026-09-18 17:31:25.532255,invoice_iqr,11582,208.95,iqr,15.7500,Invoice 11582 (customer 855) outside IQR fences
4327,2026-09-18 17:31:25.532255,invoice_iqr,11583,208.95,iqr,15.7500,Invoice 11583 (customer 855) outside IQR fences
4328,2026-09-18 17:31:25.532255,invoice_iqr,11584,208.95,iqr,15.7500,Invoice 11584 (customer 855) outside IQR fences
4329,2026-09-18 17:31:25.532255,invoice_iqr,11585,208.95,iqr,15.7500,Invoice 11585 (customer 855) outside IQR fences
4330,2026-09-18 17:31:25.532255,invoice_iqr,11586,208.95,iqr,15.7500,Invoice 11586 (customer 855) outside IQR fences
4331,2026-09-18 17:31:25.532255,invoice_iqr,11587,208.95,iqr,15.7500,Invoice 11587 (customer 855) outside IQR fences
4332,2026-09-18 17:31:25.532255,invoice_iqr,11588,208.95,iqr,15.7500,Invoice 11588 (customer 855) outside IQR fences
4333,2026-09-18 17:31:25.532255,invoice_iqr,11589,208.95,iqr,15.7500,Invoice 11589 (customer 855) outside IQR fences
4334,2026-09-18 17:31:25.532255,invoice_iqr,11590,208.95,iqr,15.7500,Invoice 11590 (customer 855) outside IQR fences
4335,2026-09-18 17:31:25.532255,invoice_iqr,11591,208.95,iqr,15.7500,Invoice 11591 (customer 855) outside IQR fences
4336,2026-09-18 17:31:25.532255,invoice_iqr,11592,208.95,iqr,15.7500,Invoice 11592 (customer 855) outside IQR fences
4337,2026-09-18 17:31:25.532255,invoice_iqr,11593,208.95,iqr,15.7500,Invoice 11593 (customer 855) outside IQR fences
4338,2026-09-18 17:31:25.532255,invoice_iqr,11594,208.95,iqr,15.7500,Invoice 11594 (customer 855) outside IQR fences
4339,2026-09-18 17:31:25.532255,invoice_iqr,11595,208.95,iqr,15.7500,Invoice 11595 (customer 855) outside IQR fences
4340,2026-09-18 17:31:25.532255,invoice_iqr,11596,208.95,iqr,15.7500,Invoice 11596 (customer 855) outside IQR fences
4341,2026-09-18 17:31:25.532255,invoice_iqr,11619,208.95,iqr,15.7500,Invoice 11619 (customer 858) outside IQR fences
4342,2026-09-18 17:31:25.532255,invoice_iqr,11620,208.95,iqr,15.7500,Invoice 11620 (customer 858) outside IQR fences
4343,2026-09-18 17:31:25.532255,invoice_iqr,11621,208.95,iqr,15.7500,Invoice 11621 (customer 858) outside IQR fences
4344,2026-09-18 17:31:25.532255,invoice_iqr,11622,208.95,iqr,15.7500,Invoice 11622 (customer 858) outside IQR fences
4345,2026-09-18 17:31:25.532255,invoice_iqr,11623,208.95,iqr,15.7500,Invoice 11623 (customer 858) outside IQR fences
4346,2026-09-18 17:31:25.532255,invoice_iqr,11624,208.95,iqr,15.7500,Invoice 11624 (customer 858) outside IQR fences
4347,2026-09-18 17:31:25.532255,invoice_iqr,11627,208.95,iqr,15.7500,Invoice 11627 (customer 859) outside IQR fences
4348,2026-09-18 17:31:25.532255,invoice_iqr,11628,208.95,iqr,15.7500,Invoice 11628 (customer 859) outside IQR fences
4349,2026-09-18 17:31:25.532255,invoice_iqr,11629,208.95,iqr,15.7500,Invoice 11629 (customer 859) outside IQR fences
4350,2026-09-18 17:31:25.532255,invoice_iqr,11630,208.95,iqr,15.7500,Invoice 11630 (customer 859) outside IQR fences
4351,2026-09-18 17:31:25.532255,invoice_iqr,11631,208.95,iqr,15.7500,Invoice 11631 (customer 859) outside IQR fences
4352,2026-09-18 17:31:25.532255,invoice_iqr,11632,208.95,iqr,15.7500,Invoice 11632 (customer 859) outside IQR fences
4353,2026-09-18 17:31:25.532255,invoice_iqr,11633,208.95,iqr,15.7500,Invoice 11633 (customer 859) outside IQR fences
4354,2026-09-18 17:31:25.532255,invoice_iqr,11634,208.95,iqr,15.7500,Invoice 11634 (customer 859) outside IQR fences
4355,2026-09-18 17:31:25.532255,invoice_iqr,11635,208.95,iqr,15.7500,Invoice 11635 (customer 859) outside IQR fences
4356,2026-09-18 17:31:25.532255,invoice_iqr,11824,208.95,iqr,15.7500,Invoice 11824 (customer 874) outside IQR fences
4357,2026-09-18 17:31:25.532255,invoice_iqr,11825,208.95,iqr,15.7500,Invoice 11825 (customer 874) outside IQR fences
4358,2026-09-18 17:31:25.532255,invoice_iqr,11826,208.95,iqr,15.7500,Invoice 11826 (customer 874) outside IQR fences
4359,2026-09-18 17:31:25.532255,invoice_iqr,11827,208.95,iqr,15.7500,Invoice 11827 (customer 874) outside IQR fences
4360,2026-09-18 17:31:25.532255,invoice_iqr,11829,208.95,iqr,15.7500,Invoice 11829 (customer 874) outside IQR fences
4361,2026-09-18 17:31:25.532255,invoice_iqr,11830,208.95,iqr,15.7500,Invoice 11830 (customer 874) outside IQR fences
4362,2026-09-18 17:31:25.532255,invoice_iqr,11900,208.95,iqr,15.7500,Invoice 11900 (customer 880) outside IQR fences
4363,2026-09-18 17:31:25.532255,invoice_iqr,11901,208.95,iqr,15.7500,Invoice 11901 (customer 880) outside IQR fences
4364,2026-09-18 17:31:25.532255,invoice_iqr,11902,208.95,iqr,15.7500,Invoice 11902 (customer 880) outside IQR fences
4365,2026-09-18 17:31:25.532255,invoice_iqr,12164,208.95,iqr,15.7500,Invoice 12164 (customer 903) outside IQR fences
4366,2026-09-18 17:31:25.532255,invoice_iqr,12165,208.95,iqr,15.7500,Invoice 12165 (customer 903) outside IQR fences
4367,2026-09-18 17:31:25.532255,invoice_iqr,12166,208.95,iqr,15.7500,Invoice 12166 (customer 903) outside IQR fences
4368,2026-09-18 17:31:25.532255,invoice_iqr,12167,208.95,iqr,15.7500,Invoice 12167 (customer 903) outside IQR fences
4369,2026-09-18 17:31:25.532255,invoice_iqr,12168,208.95,iqr,15.7500,Invoice 12168 (customer 903) outside IQR fences
4370,2026-09-18 17:31:25.532255,invoice_iqr,12169,208.95,iqr,15.7500,Invoice 12169 (customer 903) outside IQR fences
4371,2026-09-18 17:31:25.532255,invoice_iqr,12170,208.95,iqr,15.7500,Invoice 12170 (customer 903) outside IQR fences
4372,2026-09-18 17:31:25.532255,invoice_iqr,12171,208.95,iqr,15.7500,Invoice 12171 (customer 903) outside IQR fences
4373,2026-09-18 17:31:25.532255,invoice_iqr,12172,208.95,iqr,15.7500,Invoice 12172 (customer 903) outside IQR fences
4374,2026-09-18 17:31:25.532255,invoice_iqr,12173,208.95,iqr,15.7500,Invoice 12173 (customer 903) outside IQR fences
4375,2026-09-18 17:31:25.532255,invoice_iqr,12174,208.95,iqr,15.7500,Invoice 12174 (customer 903) outside IQR fences
4376,2026-09-18 17:31:25.532255,invoice_iqr,12175,208.95,iqr,15.7500,Invoice 12175 (customer 903) outside IQR fences
4377,2026-09-18 17:31:25.532255,invoice_iqr,12176,208.95,iqr,15.7500,Invoice 12176 (customer 903) outside IQR fences
4378,2026-09-18 17:31:25.532255,invoice_iqr,12177,208.95,iqr,15.7500,Invoice 12177 (customer 903) outside IQR fences
4379,2026-09-18 17:31:25.532255,invoice_iqr,12178,208.95,iqr,15.7500,Invoice 12178 (customer 903) outside IQR fences
4380,2026-09-18 17:31:25.532255,invoice_iqr,12179,208.95,iqr,15.7500,Invoice 12179 (customer 903) outside IQR fences
4381,2026-09-18 17:31:25.532255,invoice_iqr,12180,208.95,iqr,15.7500,Invoice 12180 (customer 903) outside IQR fences
4382,2026-09-18 17:31:25.532255,invoice_iqr,12181,208.95,iqr,15.7500,Invoice 12181 (customer 903) outside IQR fences
4383,2026-09-18 17:31:25.532255,invoice_iqr,12182,208.95,iqr,15.7500,Invoice 12182 (customer 903) outside IQR fences
4384,2026-09-18 17:31:25.532255,invoice_iqr,12183,208.95,iqr,15.7500,Invoice 12183 (customer 903) outside IQR fences
4385,2026-09-18 17:31:25.532255,invoice_iqr,12184,208.95,iqr,15.7500,Invoice 12184 (customer 903) outside IQR fences
4386,2026-09-18 17:31:25.532255,invoice_iqr,12185,208.95,iqr,15.7500,Invoice 12185 (customer 903) outside IQR fences
4387,2026-09-18 17:31:25.532255,invoice_iqr,12186,208.95,iqr,15.7500,Invoice 12186 (customer 903) outside IQR fences
4388,2026-09-18 17:31:25.532255,invoice_iqr,12399,208.95,iqr,15.7500,Invoice 12399 (customer 918) outside IQR fences
4389,2026-09-18 17:31:25.532255,invoice_iqr,12400,417.90,iqr,224.7000,Invoice 12400 (customer 918) outside IQR fences
4390,2026-09-18 17:31:25.532255,invoice_iqr,12402,208.95,iqr,15.7500,Invoice 12402 (customer 918) outside IQR fences
4391,2026-09-18 17:31:25.532255,invoice_iqr,12403,208.95,iqr,15.7500,Invoice 12403 (customer 918) outside IQR fences
4392,2026-09-18 17:31:25.532255,invoice_iqr,12404,208.95,iqr,15.7500,Invoice 12404 (customer 918) outside IQR fences
4393,2026-09-18 17:31:25.532255,invoice_iqr,12405,208.95,iqr,15.7500,Invoice 12405 (customer 918) outside IQR fences
4394,2026-09-18 17:31:25.532255,invoice_iqr,12613,208.95,iqr,15.7500,Invoice 12613 (customer 933) outside IQR fences
4395,2026-09-18 17:31:25.532255,invoice_iqr,12614,208.95,iqr,15.7500,Invoice 12614 (customer 933) outside IQR fences
4396,2026-09-18 17:31:25.532255,invoice_iqr,12615,208.95,iqr,15.7500,Invoice 12615 (customer 933) outside IQR fences
4397,2026-09-18 17:31:25.532255,invoice_iqr,12616,208.95,iqr,15.7500,Invoice 12616 (customer 933) outside IQR fences
4398,2026-09-18 17:31:25.532255,invoice_iqr,12617,208.95,iqr,15.7500,Invoice 12617 (customer 933) outside IQR fences
4399,2026-09-18 17:31:25.532255,invoice_iqr,12618,208.95,iqr,15.7500,Invoice 12618 (customer 933) outside IQR fences
4400,2026-09-18 17:31:25.532255,invoice_iqr,12619,208.95,iqr,15.7500,Invoice 12619 (customer 933) outside IQR fences
4401,2026-09-18 17:31:25.532255,invoice_iqr,12620,208.95,iqr,15.7500,Invoice 12620 (customer 933) outside IQR fences
4402,2026-09-18 17:31:25.532255,invoice_iqr,12621,208.95,iqr,15.7500,Invoice 12621 (customer 933) outside IQR fences
4403,2026-09-18 17:31:25.532255,invoice_iqr,12668,208.95,iqr,15.7500,Invoice 12668 (customer 937) outside IQR fences
4404,2026-09-18 17:31:25.532255,invoice_iqr,12669,208.95,iqr,15.7500,Invoice 12669 (customer 937) outside IQR fences
4405,2026-09-18 17:31:25.532255,invoice_iqr,12670,208.95,iqr,15.7500,Invoice 12670 (customer 937) outside IQR fences
4406,2026-09-18 17:31:25.532255,invoice_iqr,12671,208.95,iqr,15.7500,Invoice 12671 (customer 937) outside IQR fences
4407,2026-09-18 17:31:25.532255,invoice_iqr,12672,208.95,iqr,15.7500,Invoice 12672 (customer 937) outside IQR fences
4408,2026-09-18 17:31:25.532255,invoice_iqr,12673,208.95,iqr,15.7500,Invoice 12673 (customer 937) outside IQR fences
4409,2026-09-18 17:31:25.532255,invoice_iqr,12674,208.95,iqr,15.7500,Invoice 12674 (customer 937) outside IQR fences
4410,2026-09-18 17:31:25.532255,invoice_iqr,12675,208.95,iqr,15.7500,Invoice 12675 (customer 937) outside IQR fences
4411,2026-09-18 17:31:25.532255,invoice_iqr,12676,208.95,iqr,15.7500,Invoice 12676 (customer 937) outside IQR fences
4412,2026-09-18 17:31:25.532255,invoice_iqr,12723,208.95,iqr,15.7500,Invoice 12723 (customer 943) outside IQR fences
4413,2026-09-18 17:31:25.532255,invoice_iqr,12724,208.95,iqr,15.7500,Invoice 12724 (customer 943) outside IQR fences
4414,2026-09-18 17:31:25.532255,invoice_iqr,12725,208.95,iqr,15.7500,Invoice 12725 (customer 943) outside IQR fences
4415,2026-09-18 17:31:25.532255,invoice_iqr,12726,208.95,iqr,15.7500,Invoice 12726 (customer 943) outside IQR fences
4416,2026-09-18 17:31:25.532255,invoice_iqr,12727,1777.11,iqr,1583.9100,Invoice 12727 (customer 943) outside IQR fences
4417,2026-09-18 17:31:25.532255,invoice_iqr,12728,208.95,iqr,15.7500,Invoice 12728 (customer 943) outside IQR fences
4418,2026-09-18 17:31:25.532255,invoice_iqr,12729,208.95,iqr,15.7500,Invoice 12729 (customer 943) outside IQR fences
4419,2026-09-18 17:31:25.532255,invoice_iqr,12730,208.95,iqr,15.7500,Invoice 12730 (customer 943) outside IQR fences
4420,2026-09-18 17:31:25.532255,invoice_iqr,12731,208.95,iqr,15.7500,Invoice 12731 (customer 943) outside IQR fences
4421,2026-09-18 17:31:25.532255,invoice_iqr,12732,208.95,iqr,15.7500,Invoice 12732 (customer 943) outside IQR fences
4422,2026-09-18 17:31:25.532255,invoice_iqr,12734,208.95,iqr,15.7500,Invoice 12734 (customer 943) outside IQR fences
4423,2026-09-18 17:31:25.532255,invoice_iqr,12737,208.95,iqr,15.7500,Invoice 12737 (customer 943) outside IQR fences
4424,2026-09-18 17:31:25.532255,invoice_iqr,12738,208.95,iqr,15.7500,Invoice 12738 (customer 943) outside IQR fences
4425,2026-09-18 17:31:25.532255,invoice_iqr,12739,208.95,iqr,15.7500,Invoice 12739 (customer 943) outside IQR fences
4426,2026-09-18 17:31:25.532255,invoice_iqr,12741,208.95,iqr,15.7500,Invoice 12741 (customer 943) outside IQR fences
4427,2026-09-18 17:31:25.532255,invoice_iqr,12742,208.95,iqr,15.7500,Invoice 12742 (customer 943) outside IQR fences
4428,2026-09-18 17:31:25.532255,invoice_iqr,12744,208.95,iqr,15.7500,Invoice 12744 (customer 943) outside IQR fences
4429,2026-09-18 17:31:25.532255,invoice_iqr,12745,208.95,iqr,15.7500,Invoice 12745 (customer 944) outside IQR fences
4430,2026-09-18 17:31:25.532255,invoice_iqr,12746,208.95,iqr,15.7500,Invoice 12746 (customer 944) outside IQR fences
4431,2026-09-18 17:31:25.532255,invoice_iqr,12747,208.95,iqr,15.7500,Invoice 12747 (customer 944) outside IQR fences
4432,2026-09-18 17:31:25.532255,invoice_iqr,12748,208.95,iqr,15.7500,Invoice 12748 (customer 944) outside IQR fences
4433,2026-09-18 17:31:25.532255,invoice_iqr,12749,208.95,iqr,15.7500,Invoice 12749 (customer 944) outside IQR fences
4434,2026-09-18 17:31:25.532255,invoice_iqr,12940,208.95,iqr,15.7500,Invoice 12940 (customer 958) outside IQR fences
4435,2026-09-18 17:31:25.532255,invoice_iqr,12941,208.95,iqr,15.7500,Invoice 12941 (customer 958) outside IQR fences
4436,2026-09-18 17:31:25.532255,invoice_iqr,12942,208.95,iqr,15.7500,Invoice 12942 (customer 958) outside IQR fences
4437,2026-09-18 17:31:25.532255,invoice_iqr,12943,208.95,iqr,15.7500,Invoice 12943 (customer 958) outside IQR fences
4438,2026-09-18 17:31:25.532255,invoice_iqr,12944,208.95,iqr,15.7500,Invoice 12944 (customer 958) outside IQR fences
4439,2026-09-18 17:31:25.532255,invoice_iqr,12946,208.95,iqr,15.7500,Invoice 12946 (customer 958) outside IQR fences
4440,2026-09-18 17:31:25.532255,invoice_iqr,12947,208.95,iqr,15.7500,Invoice 12947 (customer 958) outside IQR fences
4441,2026-09-18 17:31:25.532255,invoice_iqr,12948,208.95,iqr,15.7500,Invoice 12948 (customer 958) outside IQR fences
4442,2026-09-18 17:31:25.532255,invoice_iqr,12949,208.95,iqr,15.7500,Invoice 12949 (customer 958) outside IQR fences
4443,2026-09-18 17:31:25.532255,invoice_iqr,12950,208.95,iqr,15.7500,Invoice 12950 (customer 958) outside IQR fences
4444,2026-09-18 17:31:25.532255,invoice_iqr,12951,208.95,iqr,15.7500,Invoice 12951 (customer 958) outside IQR fences
4445,2026-09-18 17:31:25.532255,invoice_iqr,12952,208.95,iqr,15.7500,Invoice 12952 (customer 958) outside IQR fences
4446,2026-09-18 17:31:25.532255,invoice_iqr,12953,208.95,iqr,15.7500,Invoice 12953 (customer 958) outside IQR fences
4447,2026-09-18 17:31:25.532255,invoice_iqr,13114,208.95,iqr,15.7500,Invoice 13114 (customer 973) outside IQR fences
4448,2026-09-18 17:31:25.532255,invoice_iqr,13115,208.95,iqr,15.7500,Invoice 13115 (customer 973) outside IQR fences
4449,2026-09-18 17:31:25.532255,invoice_iqr,13116,208.95,iqr,15.7500,Invoice 13116 (customer 973) outside IQR fences
4450,2026-09-18 17:31:25.532255,invoice_iqr,13117,208.95,iqr,15.7500,Invoice 13117 (customer 973) outside IQR fences
4451,2026-09-18 17:31:25.532255,invoice_iqr,13118,208.95,iqr,15.7500,Invoice 13118 (customer 973) outside IQR fences
4452,2026-09-18 17:31:25.532255,invoice_iqr,13119,208.95,iqr,15.7500,Invoice 13119 (customer 973) outside IQR fences
4453,2026-09-18 17:31:25.532255,invoice_iqr,13120,208.95,iqr,15.7500,Invoice 13120 (customer 973) outside IQR fences
4454,2026-09-18 17:31:25.532255,invoice_iqr,13121,208.95,iqr,15.7500,Invoice 13121 (customer 973) outside IQR fences
4455,2026-09-18 17:31:25.532255,invoice_iqr,13245,208.95,iqr,15.7500,Invoice 13245 (customer 983) outside IQR fences
4456,2026-09-18 17:31:25.532255,invoice_iqr,13246,208.95,iqr,15.7500,Invoice 13246 (customer 983) outside IQR fences
4457,2026-09-18 17:31:25.532255,invoice_iqr,13247,208.95,iqr,15.7500,Invoice 13247 (customer 983) outside IQR fences
4458,2026-09-18 17:31:25.532255,invoice_iqr,13248,208.95,iqr,15.7500,Invoice 13248 (customer 983) outside IQR fences
4459,2026-09-18 17:31:25.532255,invoice_iqr,13249,208.95,iqr,15.7500,Invoice 13249 (customer 983) outside IQR fences
4460,2026-09-18 17:31:25.532255,invoice_iqr,13250,208.95,iqr,15.7500,Invoice 13250 (customer 983) outside IQR fences
4461,2026-09-18 17:31:25.532255,invoice_iqr,13251,208.95,iqr,15.7500,Invoice 13251 (customer 983) outside IQR fences
