customer_id,customer_name,signup_date,country,status
1250,Customer_01250,2023-01-01,United Kingdom,active
1251,,2023-04-01,Canada,active
1252,Customer_01252,2023-02-01,Egypt,active
1253,Customer_01253,2023-08-01,Australia,active
1254,Customer_01254,2023-04-01,Egypt,active
1255,Customer_01255,2023-04-01,Egypt,active
1256,Customer_01256,2024-06-01,United Kingdom,active
1257,Customer_01257,2023-11-01,United Kingdom,active
1258,Customer_01258,2024-03-01,,active
1259,Customer_01259,2023-11-01,Germany,active
1260,Customer_01260,2024-03-01,UAE,churned
1261,Customer_01261,2024-04-01,Canada,active
1262,Customer_01262,2023-09-01,Australia,active
1263,Customer_01263,2024-05-01,United States,active
1264,Customer_01264,2023-03-01,United Kingdom,churned
1265,Customer_01265,2024-07-01,Germany,active
1266,Customer_01266,2023-10-01,Germany,churned
1267,Customer_01267,2023-04-01,United States,active
1268,Customer_01268,2024-06-01,Canada,active
1269,Customer_01269,2024-02-01,Canada,active
1270,Customer_01270,2023-11-01,Australia,active
1271,Customer_01271,2023-06-01,India,active
1272,Customer_01272,2024-01-01,India,churned
1273,Customer_01273,2024-05-01,Canada,active
1274,Customer_01274,2023-08-01,Germany,active
1275,Customer_01275,2023-04-01,United Kingdom,active
1276,Customer_01276,2023-04-01,Germany,active
1277,Customer_01277,2024-04-01,Australia,active
1278,Customer_01278,2024-01-01,Australia,active
1279,Customer_01279,2023-06-01,Germany,churned
1280,Customer_01280,2023-10-01,United States,active
1281,Customer_01281,2023-04-01,United States,churned
1282,Customer_01282,2023-07-01,United States,active
1283,Customer_01283,2024-05-01,UAE,active
1284,Customer_01284,2023-06-01,United Kingdom,active
1285,Customer_01285,2024-08-01,United States,churned
1286,Customer_01286,2024-02-01,Australia,active
1287,Customer_01287,2023-02-01,India,churned
1288,Customer_01288,2023-07-01,UAE,active
1289,Customer_01289,2023-07-01,Australia,churned
1290,Customer_01290,2023-12-01,India,active
1291,Customer_01291,2024-08-01,UAE,active
1292,Customer_01292,2023-06-01,UAE,active
1293,Customer_01293,2023-04-01,United States,active
1294,Customer_01294,2024-04-01,Australia,active
1295,Customer_01295,2024-01-01,,active
1296,Customer_01296,2023-08-01,India,active
1297,Customer_01297,2024-02-01,Germany,active
1298,Customer_01298,2023-10-01,UAE,active
1299,Customer_01299,2024-06-01,India,active
1300,Customer_01300,2024-07-01,Germany,active
1301,Customer_01301,2023-07-01,United Kingdom,churned
1302,Customer_01302,2024-03-01,United Kingdom,active
1303,Customer_01303,2023-11-01,Germany,active
1304,Customer_01304,2024-03-01,Egypt,active
1305,Customer_01305,2023-08-01,Germany,active
1306,Customer_01306,2023-07-01,UAE,active
1307,Customer_01307,2023-01-01,United States,active
1308,Customer_01308,2024-05-01,United States,active
1309,Customer_01309,2023-11-01,Australia,active
1310,,2023-08-01,UAE,active
1311,Customer_01311,2023-11-01,Germany,active
1312,Customer_01312,2024-08-01,United Kingdom,active
1313,Customer_01313,2024-05-01,Egypt,active
1314,Customer_01314,2024-06-01,United States,active
1315,Customer_01315,2023-08-01,Egypt,active
1316,Customer_01316,2024-02-01,Egypt,active
1317,Customer_01317,2023-11-01,India,active
1318,Customer_01318,2024-05-01,Germany,active
1319,Customer_01319,2024-03-01,United States,active
1320,Customer_01320,2023-11-01,United States,active
1321,Customer_01321,2023-10-01,Australia,active
1322,Customer_01322,2024-03-01,United States,active
1323,Customer_01323,2023-11-01,United Kingdom,active
1324,Customer_01324,2023-03-01,United States,active
1325,Customer_01325,2023-02-01,Germany,active
1326,Customer_01326,2024-08-01,Egypt,active
1327,Customer_01327,2023-06-01,India,active
1328,Customer_01328,2024-05-01,Egypt,active
1329,Customer_01329,2023-03-01,Germany,active
1330,Customer_01330,2023-03-01,Australia,churned
1331,Customer_01331,2023-01-01,United States,active
1332,Customer_01332,2023-05-01,UAE,churned
1333,Customer_01333,2024-08-01,Germany,active
1334,Customer_01334,2023-12-01,,active
1335,Customer_01335,2023-01-01,India,active
1336,Customer_01336,2024-04-01,Canada,active
1337,Customer_01337,2024-07-01,Australia,churned
1338,Customer_01338,2023-03-01,Canada,active
1339,Customer_01339,2023-12-01,Germany,active
1340,Customer_01340,2024-08-01,Germany,active
1341,Customer_01341,2023-07-01,Germany,churned
1342,Customer_01342,2023-07-01,UAE,active
1343,Customer_01343,2024-01-01,Canada,active
1344,Customer_01344,2024-08-01,India,active
1345,Customer_01345,2024-07-01,United Kingdom,active
1346,Customer_01346,2024-04-01,United States,active
1347,Customer_01347,2023-06-01,Canada,active
1348,Customer_01348,2023-10-01,Egypt,active
1349,Customer_01349,2023-04-01,India,active
1350,Customer_01350,2023-08-01,Germany,active
1351,Customer_01351,2024-08-01,United Kingdom,active
1352,Customer_01352,2023-02-01,Germany,active
1353,Customer_01353,2023-03-01,Germany,active
1354,Customer_01354,2023-02-01,United States,active
1355,Customer_01355,2023-04-01,Germany,active
1356,Customer_01356,2024-01-01,Australia,churned
1357,Customer_01357,2023-08-01,Australia,active
1358,Customer_01358,2024-04-01,,active
1359,Customer_01359,2023-12-01,Australia,active
1360,Customer_01360,2024-07-01,Egypt,active
1361,Customer_01361,2023-07-01,Canada,active
1362,Customer_01362,2023-08-01,Australia,active
1363,Customer_01363,2023-01-01,Canada,active
1364,Customer_01364,2024-07-01,UAE,active
1365,Customer_01365,2024-05-01,Germany,active
1366,Customer_01366,2023-06-01,Australia,active
1367,Customer_01367,2023-05-01,Australia,active
1368,Customer_01368,2024-07-01,Germany,active
1369,Customer_01369,2023-11-01,UAE,active
1370,Customer_01370,2024-07-01,United States,active
1371,Customer_01371,2023-07-01,India,active
1372,Customer_01372,2023-04-01,United States,active
1373,Customer_01373,2023-12-01,Canada,active
1374,Customer_01374,2024-06-01,UAE,active
1375,Customer_01375,2023-03-01,UAE,active
1376,Customer_01376,2024-03-01,Australia,active
1377,Customer_01377,2023-01-01,Canada,active
1378,Customer_01378,2024-03-01,Canada,active
1379,Customer_01379,2024-06-01,Egypt,active
1380,Customer_01380,2024-05-01,Canada,active
1381,Customer_01381,2024-01-01,India,active
1382,Customer_01382,2023-11-01,Australia,active
1383,Customer_01383,2023-03-01,Germany,active
1384,Customer_01384,2023-11-01,Egypt,active
1385,Customer_01385,2024-07-01,Egypt,active
1386,Customer_01386,2023-08-01,India,churned
1387,Customer_01387,2023-06-01,United States,active
1388,Customer_01388,2024-06-01,UAE,active
1389,Customer_01389,2023-11-01,UAE,active
1390,Customer_01390,2024-07-01,India,active
1391,Customer_01391,2023-01-01,United States,churned
1392,Customer_01392,2023-04-01,Australia,active
1393,Customer_01393,2024-02-01,UAE,active
1394,Customer_01394,2024-04-01,India,churned
1395,Customer_01395,2024-08-01,United States,active
1396,Customer_01396,2023-06-01,Australia,active
1397,Customer_01397,2023-06-01,Canada,active
1398,Customer_01398,2023-04-01,United States,active
1399,Customer_01399,2024-03-01,United States,churned
1400,Customer_01400,2023-04-01,Australia,active
1401,Customer_01401,2024-07-01,Australia,active
1402,Customer_01402,2023-12-01,Canada,active
1403,Customer_01403,2024-02-01,Germany,churned
1404,Customer_01404,2023-06-01,United Kingdom,active
1405,Customer_01405,2024-03-01,United Kingdom,active
1406,Customer_01406,2023-05-01,Egypt,active
1407,Customer_01407,2023-04-01,Canada,active
1408,Customer_01408,2023-02-01,India,active
1409,Customer_01409,2023-04-01,Germany,active
1410,Customer_01410,2023-07-01,Australia,active
1411,Customer_01411,2023-03-01,United States,active
1412,Customer_01412,2024-04-01,India,active
1413,Customer_01413,2023-08-01,Australia,active
1414,Customer_01414,2023-01-01,Australia,active
1415,Customer_01415,2024-06-01,UAE,active
1416,Customer_01416,2023-10-01,United Kingdom,active
1417,Customer_01417,2024-02-01,UAE,active
1418,Customer_01418,2024-01-01,Germany,active
1419,Customer_01419,2024-04-01,India,active
1420,Customer_01420,2023-01-01,India,active
1421,Customer_01421,2023-08-01,UAE,active
1422,Customer_01422,2023-06-01,United States,active
1423,Customer_01423,2023-12-01,India,active
1424,Customer_01424,2024-07-01,UAE,active
1425,Customer_01425,2023-01-01,Egypt,active
1426,Customer_01426,2024-08-01,Canada,active
1427,Customer_01427,2023-10-01,India,active
1428,Customer_01428,2024-06-01,Egypt,active
1429,Customer_01429,2024-08-01,Canada,active
1430,Customer_01430,2023-04-01,Australia,active
1431,Customer_01431,2023-05-01,Egypt,active
1432,Customer_01432,2024-04-01,Germany,active
1433,Customer_01433,2023-09-01,Australia,active
1434,Customer_01434,2023-10-01,Canada,churned
1435,Customer_01435,2023-07-01,Canada,active
1436,Customer_01436,2023-04-01,Canada,active
1437,Customer_01437,2024-05-01,Canada,active
1438,Customer_01438,2023-10-01,United States,active
1439,Customer_01439,2023-01-01,Canada,active
1440,Customer_01440,2024-07-01,United States,active
1441,Customer_01441,2023-03-01,India,active
1442,Customer_01442,2024-06-01,Canada,active
1443,Customer_01443,2024-03-01,Germany,active
1444,Customer_01444,2023-08-01,United Kingdom,active
1445,Customer_01445,2023-08-01,United States,churned
1446,Customer_01446,2023-02-01,UAE,active
1447,Customer_01447,2023-08-01,Canada,active
1448,Customer_01448,2024-07-01,India,active
1449,Customer_01449,2024-06-01,United Kingdom,churned
1450,,2024-08-01,India,active
1451,Customer_01451,2024-02-01,India,active
1452,Customer_01452,2023-11-01,Australia,active
1453,Customer_01453,2024-05-01,Australia,active
1454,Customer_01454,2023-05-01,United States,active
1455,Customer_01455,2024-07-01,Canada,active
1456,Customer_01456,2023-11-01,Egypt,active
1457,Customer_01457,2023-09-01,Germany,churned
1458,Customer_01458,2024-02-01,UAE,churned
1459,Customer_01459,2023-12-01,Egypt,active
1460,Customer_01460,2023-10-01,UAE,active
1461,Customer_01461,2024-07-01,Germany,active
1462,Customer_01462,2023-08-01,Egypt,active
1463,Customer_01463,2024-05-01,UAE,active
1464,Customer_01464,2023-05-01,Germany,active
1465,Customer_01465,2023-09-01,United Kingdom,active
1466,Customer_01466,2023-06-01,Egypt,churned
1467,Customer_01467,2023-04-01,Germany,active
1468,Customer_01468,2023-01-01,India,churned
1469,Customer_01469,2023-12-01,United States,active
1470,Customer_01470,2023-06-01,Australia,active
1471,Customer_01471,2024-08-01,UAE,active
1472,Customer_01472,2024-08-01,Germany,active
1473,Customer_01473,2023-07-01,UAE,active
1474,Customer_01474,2023-01-01,Canada,active
1475,Customer_01475,2024-03-01,Germany,active
1476,Customer_01476,2024-03-01,Canada,active
1477,Customer_01477,2023-08-01,Australia,churned
1478,Customer_01478,2024-04-01,Canada,active
1479,Customer_01479,2023-03-01,United States,active
1480,Customer_01480,2023-09-01,United States,active
1481,Customer_01481,2023-05-01,UAE,churned
1482,Customer_01482,2023-12-01,United Kingdom,active
1483,Customer_01483,2023-02-01,UAE,churned
1484,Customer_01484,2023-05-01,India,active
1485,Customer_01485,2023-04-01,United Kingdom,active
1486,Customer_01486,2024-02-01,United States,active
1487,Customer_01487,2023-09-01,Egypt,active
1488,Customer_01488,2024-03-01,UAE,active
1489,Customer_01489,2023-03-01,India,active
1490,Customer_01490,2024-03-01,United Kingdom,active
1491,Customer_01491,2023-12-01,India,active
1492,Customer_01492,2023-10-01,United States,active
1493,Customer_01493,2023-08-01,Australia,churned
1494,Customer_01494,2024-08-01,Germany,active
1495,Customer_01495,2024-01-01,UAE,active
1496,Customer_01496,2024-06-01,United States,active
1497,Customer_01497,2023-06-01,Canada,active
1498,Customer_01498,2023-12-01,Canada,active
1499,Customer_01499,2024-02-01,Germany,active
1500,Customer_01500,2024-02-01,United States,active
