invoice_id,invoice_number,customer_id,subscription_id,billing_month,invoice_date,amount,tax_rate_pct
11390,INV-202407-00839,839,839,2024-07,2024-07-03,9.45,5.0
11391,INV-202408-00839,839,839,2024-08,2024-08-01,9.45,5.0
11392,INV-202409-00839,839,839,2024-09,2024-09-01,9.45,5.0
11393,INV-202410-00839,839,839,2024-10,2024-10-01,9.45,5.0
11394,INV-202411-00839,839,839,2024-11,2024-11-02,9.45,5.0
11395,INV-202412-00839,839,839,2024-12,2024-12-03,9.45,5.0
11396,INV-202404-00840,840,840,2024-04,2024-04-03,30.45,5.0
11397,INV-202405-00840,840,840,2024-05,2024-05-02,30.45,5.0
11398,INV-202406-00840,840,840,2024-06,2024-06-01,30.45,5.0
11399,INV-202407-00840,840,840,2024-07,2024-07-02,30.45,150.0
11400,INV-202408-00840,840,840,2024-08,2024-08-01,30.45,5.0
11401,INV-202409-00840,840,840,2024-09,2024-09-02,30.45,5.0
11402,INV-202410-00840,840,840,2024-10,2024-10-02,30.45,5.0
11403,INV-202411-00840,840,840,2024-11,2024-11-03,30.45,5.0
11404,INV-202412-00840,840,840,2024-12,2024-12-02,30.45,5.0
11405,INV-202307-00841,841,841,2023-07,2023-07-03,9.45,5.0
11406,INV-202308-00841,841,841,2023-08,2023-08-03,9.45,5.0
11407,INV-202309-00841,841,841,2023-09,2023-09-03,9.45,5.0
11408,INV-202310-00841,841,841,2023-10,2023-10-03,9.45,5.0
11409,INV-202311-00841,841,841,2023-11,2023-11-03,9.45,5.0
11410,INV-202312-00841,841,841,2023-12,2023-12-02,9.45,5.0
11411,INV-202401-00841,841,841,2024-01,2024-01-02,9.45,5.0
11412,INV-202402-00841,841,841,2024-02,2024-02-03,9.45,5.0
11413,INV-202403-00841,841,841,2024-03,2024-03-03,9.45,5.0
11414,INV-202404-00841,841,841,2024-04,2024-04-01,9.45,5.0
11415,INV-202405-00841,841,841,2024-05,2024-05-01,9.45,5.0
11416,INV-202406-00841,841,841,2024-06,2024-06-03,9.45,5.0
11417,INV-202407-00841,841,841,2024-07,2024-07-02,9.45,5.0
11418,INV-202408-00841,841,841,2024-08,2024-08-01,9.45,5.0
11419,INV-202409-00841,841,841,2024-09,2024-09-01,9.45,5.0
11420,INV-202410-00841,841,841,2024-10,2024-10-03,9.45,5.0
11421,INV-202411-00841,841,841,2024-11,2024-11-01,9.45,5.0
11422,INV-202412-00841,841,841,2024-12,2024-12-02,9.45,5.0
11423,INV-202310-00842,842,842,2023-10,2023-10-02,30.45,5.0
11424,INV-202311-00842,842,842,2023-11,2023-11-01,30.45,5.0
11425,INV-202312-00842,842,842,2023-12,2023-12-03,30.45,5.0
11426,INV-202401-00842,842,842,2024-01,2024-01-03,30.45,5.0
11427,INV-202402-00842,842,842,2024-02,2024-02-03,30.45,5.0
11428,INV-202403-00842,842,842,2024-03,2024-03-01,30.45,5.0
11429,INV-202404-00842,842,842,2024-04,2024-04-01,30.45,5.0
11430,INV-202405-00842,842,842,2024-05,2024-05-02,30.45,5.0
11431,INV-202406-00842,842,842,2024-06,2024-06-01,30.45,5.0
11432,INV-202407-00842,842,842,2024-07,2024-07-01,30.45,5.0
11433,INV-202408-00842,842,842,2024-08,2024-08-03,30.45,5.0
11434,INV-202409-00842,842,842,2024-09,2024-09-01,30.45,5.0
11435,INV-202410-00842,842,842,2024-10,2024-10-02,30.45,5.0
11436,INV-202411-00842,842,842,2024-11,2024-11-01,30.45,5.0
11437,INV-202412-00842,842,842,2024-12,2024-12-03,30.45,5.0
11438,INV-202310-00843,843,843,2023-10,2023-10-03,30.45,5.0
11439,INV-202311-00843,843,843,2023-11,,30.45,5.0
11440,INV-202312-00843,843,843,2023-12,2023-12-03,30.45,5.0
11441,INV-202401-00843,843,843,2024-01,2024-01-01,30.45,5.0
11442,INV-202402-00843,843,843,2024-02,2024-02-03,30.45,5.0
11443,INV-202403-00843,843,843,2024-03,2024-03-03,30.45,5.0
11444,INV-202404-00843,843,843,2024-04,2024-04-02,30.45,5.0
11445,INV-202405-00843,843,843,2024-05,2024-05-02,30.45,5.0
11446,INV-202406-00843,843,843,2024-06,2024-06-02,30.45,5.0
11447,INV-202407-00843,843,843,2024-07,2024-07-03,30.45,5.0
11448,INV-202408-00843,843,843,2024-08,2024-08-02,30.45,5.0
11449,INV-202409-00843,843,843,2024-09,2024-09-03,30.45,5.0
11450,INV-202410-00843,843,843,2024-10,2024-10-03,30.45,5.0
11451,INV-202411-00843,843,843,2024-11,2024-11-03,30.45,5.0
11452,INV-202412-00843,843,843,2024-12,2024-12-03,30.45,5.0
11453,INV-202404-00844,844,844,2024-04,2024-04-02,9.45,5.0
11454,INV-202405-00844,844,844,2024-05,2024-05-02,9.45,5.0
11455,INV-202406-00844,844,844,2024-06,2024-06-03,9.45,5.0
11456,INV-202407-00844,844,844,2024-07,2024-07-02,9.45,5.0
11457,INV-202408-00844,844,844,2024-08,2024-08-03,9.45,5.0
11458,INV-202409-00844,844,844,2024-09,2024-09-03,9.45,5.0
11459,INV-202410-00844,844,844,2024-10,2024-10-01,9.45,5.0
11460,INV-202411-00844,844,844,2024-11,2024-11-01,9.45,5.0
11461,INV-202412-00844,844,844,2024-12,2024-12-02,9.45,5.0
11462,INV-202403-00845,845,845,2024-03,2024-03-01,9.45,5.0
11463,INV-202404-00845,845,845,2024-04,2024-04-02,9.45,5.0
11464,INV-202405-00845,845,845,2024-05,2024-05-01,9.45,5.0
11465,INV-202406-00845,845,845,2024-06,2024-06-02,9.45,5.0
11466,INV-202407-00845,845,845,2024-07,2024-07-03,9.45,5.0
11467,INV-202408-00845,845,845,2024-08,2024-08-01,9.45,5.0
11468,INV-202409-00845,845,845,2024-09,2024-09-02,9.45,5.0
11469,INV-202410-00845,845,845,2024-10,2024-10-01,9.45,5.0
11470,INV-202411-00845,845,845,2024-11,2024-11-03,9.45,5.0
11471,INV-202412-00845,845,845,2024-12,2024-12-03,9.45,5.0
11472,INV-202306-00846,846,846,2023-06,2023-06-03,30.45,5.0
11473,INV-202307-00846,846,846,2023-07,2023-07-01,30.45,5.0
11474,INV-202308-00846,846,846,2023-08,2023-08-02,30.45,5.0
11475,INV-202309-00846,846,846,2023-09,2023-09-01,30.45,5.0
11476,INV-202310-00846,846,846,2023-10,2023-10-03,30.45,5.0
11477,INV-202311-00846,846,846,2023-11,2023-11-03,30.45,5.0
11478,INV-202312-00846,846,846,2023-12,2023-12-02,30.45,5.0
11479,INV-202401-00846,846,846,2024-01,2024-01-01,30.45,5.0
11480,INV-202402-00846,846,846,2024-02,2024-02-02,,5.0
11481,INV-202403-00846,846,846,2024-03,2024-03-01,30.45,5.0
11482,INV-202404-00846,846,846,2024-04,2024-04-03,30.45,5.0
11483,INV-202405-00846,846,846,2024-05,2024-05-03,30.45,5.0
11484,INV-202406-00846,846,846,2024-06,2024-06-02,30.45,5.0
11485,INV-202407-00846,846,846,2024-07,2024-07-01,30.45,5.0
11486,INV-202408-00846,846,846,2024-08,2024-08-01,30.45,5.0
11487,INV-202409-00846,846,846,2024-09,2024-09-02,30.45,5.0
11488,INV-202410-00846,846,846,2024-10,2024-10-02,30.45,5.0
11489,INV-202411-00846,846,846,2024-11,2024-11-03,30.45,5.0
11490,INV-202412-00846,846,846,2024-12,2024-12-03,30.45,5.0
11491,INV-202404-00847,847,847,2024-04,2024-04-03,30.45,5.0
11492,INV-202405-00847,847,847,2024-05,2024-05-01,30.45,5.0
11493,INV-202406-00847,847,847,2024-06,2024-06-03,30.45,5.0
11494,INV-202407-00847,847,847,2024-07,2024-07-02,30.45,5.0
11495,INV-202408-00847,847,847,2024-08,2024-08-03,30.45,5.0
11496,INV-202409-00847,847,847,2024-09,2024-09-03,30.45,5.0
11497,INV-202410-00847,847,847,2024-10,2024-10-01,30.45,5.0
11498,INV-202411-00847,847,847,2024-11,2024-11-03,30.45,5.0
11499,INV-202412-00847,847,847,2024-12,2024-12-02,30.45,5.0
11500,INV-202310-00848,848,848,2023-10,2023-10-03,9.45,5.0
11501,INV-202311-00848,848,848,2023-11,2023-11-03,9.45,5.0
11502,INV-202312-00848,848,848,2023-12,2023-12-01,9.45,5.0
11503,INV-202401-00848,848,848,2024-01,2024-01-03,9.45,5.0
11504,INV-202402-00848,848,848,2024-02,2024-02-02,9.45,5.0
11505,INV-202403-00848,848,848,2024-03,2024-03-02,9.45,5.0
11506,INV-202404-00848,848,848,2024-04,2024-04-01,9.45,5.0
11507,INV-202405-00848,848,848,2024-05,2024-05-03,9.45,5.0
11508,INV-202312-00849,849,849,2023-12,2023-12-02,30.45,5.0
11509,INV-202401-00849,849,849,2024-01,2024-01-01,30.45,5.0
11510,INV-202402-00849,849,849,2024-02,2024-02-02,30.45,5.0
11511,INV-202403-00849,849,849,2024-03,2024-03-03,30.45,5.0
11512,INV-202404-00849,849,849,2024-04,2024-04-01,-30.45,5.0
11513,INV-202405-00849,849,849,2024-05,2024-05-02,30.45,5.0
11514,INV-202406-00849,849,849,2024-06,2024-06-02,-30.45,5.0
11515,INV-202407-00849,849,849,2024-07,2024-07-01,60.9,5.0
11516,INV-202408-00849,849,849,2024-08,2024-08-01,30.45,5.0
11517,INV-202409-00849,849,849,2024-09,2024-09-03,30.45,5.0
11518,INV-202410-00849,849,849,2024-10,2024-10-02,30.45,5.0
11519,INV-202411-00849,849,849,2024-11,2024-11-01,30.45,5.0
11520,INV-202412-00849,849,849,2024-12,2024-12-03,30.45,5.0
11521,INV-202405-00850,850,850,2024-05,2024-05-03,9.45,5.0
11522,INV-202406-00850,850,850,2024-06,2024-06-02,9.45,5.0
11523,INV-202407-00850,850,850,2024-07,2024-07-03,9.45,5.0
11524,INV-202408-00850,850,850,2024-08,2024-08-01,9.45,5.0
11525,INV-202409-00850,850,850,2024-09,2024-09-03,9.45,5.0
11526,INV-202410-00850,850,850,2024-10,2024-10-02,9.45,5.0
11527,INV-202411-00850,850,850,2024-11,2024-11-01,9.45,5.0
11528,INV-202412-00850,850,850,2024-12,2024-12-01,9.45,5.0
11529,INV-202306-00851,851,851,2023-06,2023-06-01,208.95,5.0
11530,INV-202307-00851,851,851,2023-07,2023-07-02,208.95,5.0
11531,INV-202308-00851,851,851,2023-08,2023-08-02,208.95,5.0
11532,INV-202309-00851,851,851,2023-09,2023-09-02,208.95,5.0
11533,INV-202310-00851,851,851,2023-10,2023-10-02,208.95,5.0
11534,INV-202311-00851,851,851,2023-11,2023-11-03,208.95,5.0
11535,INV-202301-00852,852,852,2023-01,2023-01-02,65.06,5.0
11536,INV-202302-00852,852,852,2023-02,2023-02-01,9.45,5.0
11537,INV-202303-00852,852,852,2023-03,2023-03-03,9.45,5.0
11538,INV-202304-00852,852,852,2023-04,2023-04-01,9.45,5.0
11539,INV-202305-00852,852,852,2023-05,2023-05-01,9.45,5.0
11540,INV-202306-00852,852,852,2023-06,2023-06-03,9.45,5.0
11541,INV-202307-00852,852,852,2023-07,2023-07-02,9.45,5.0
11542,INV-202308-00852,852,852,2023-08,2023-08-03,9.45,5.0
11543,INV-202309-00852,852,852,2023-09,2023-09-01,9.45,5.0
11544,INV-202310-00852,852,852,2023-10,,9.45,5.0
11545,INV-202311-00852,852,852,2023-11,2023-11-02,9.45,5.0
11546,INV-202312-00852,852,852,2023-12,2023-12-03,9.45,5.0
11547,INV-202401-00852,852,852,2024-01,2024-01-03,9.45,5.0
11548,INV-202402-00852,852,852,2024-02,2024-02-02,9.45,5.0
11549,INV-202403-00852,852,852,2024-03,2024-03-01,9.45,5.0
11550,INV-202404-00852,852,852,2024-04,2024-04-03,9.45,5.0
11551,INV-202402-00853,853,853,2024-02,2024-05-18,9.45,5.0
11552,INV-202403-00853,853,853,2024-03,2024-03-01,9.45,5.0
11553,INV-202404-00853,853,853,2024-04,2024-04-03,9.45,5.0
11554,INV-202405-00853,853,853,2024-05,2024-05-03,9.45,5.0
11555,INV-202406-00853,853,853,2024-06,2024-06-02,9.45,5.0
11556,INV-202407-00853,853,853,2024-07,2024-07-02,9.45,5.0
11557,INV-202408-00853,853,853,2024-08,2024-08-02,9.45,5.0
11558,INV-202409-00853,853,853,2024-09,2024-09-01,9.45,5.0
11559,INV-202306-00854,854,854,2023-06,2023-06-02,9.45,5.0
11560,INV-202307-00854,854,854,2023-07,2023-07-03,9.45,5.0
11561,INV-202308-00854,854,854,2023-08,2023-08-01,9.45,5.0
11562,INV-202309-00854,854,854,2023-09,2023-09-01,9.45,5.0
11563,INV-202310-00854,854,854,2023-10,2023-10-01,9.45,5.0
11564,INV-202311-00854,854,854,2023-11,2023-11-02,9.45,5.0
11565,INV-202312-00854,854,854,2023-12,2023-12-02,9.45,5.0
11566,INV-202401-00854,854,854,2024-01,2024-01-02,9.45,5.0
11567,INV-202402-00854,854,854,2024-02,2024-02-02,9.45,5.0
11568,INV-202403-00854,854,854,2024-03,2024-03-03,9.45,5.0
11569,INV-202404-00854,854,854,2024-04,2024-04-03,9.45,5.0
11570,INV-202405-00854,854,854,2024-05,2024-05-03,9.45,5.0
11571,INV-202406-00854,854,854,2024-06,2024-06-03,9.45,5.0
11572,INV-202407-00854,854,854,2024-07,2024-07-01,18.9,5.0
11573,INV-202408-00854,854,854,2024-08,2024-08-01,9.45,5.0
11574,INV-202409-00854,854,854,2024-09,2024-09-03,9.45,5.0
11575,INV-202410-00854,854,854,2024-10,2024-10-02,-9.45,5.0
11576,INV-202411-00854,854,854,2024-11,2024-11-02,9.45,5.0
11577,INV-202412-00854,854,854,2024-12,2024-12-03,9.45,5.0
11578,INV-202306-00855,855,855,2023-06,2023-06-02,208.95,5.0
11579,INV-202307-00855,855,855,2023-07,2023-07-03,208.95,5.0
11580,INV-202308-00855,855,855,2023-08,2023-08-03,208.95,5.0
11581,INV-202309-00855,855,855,2023-09,2023-09-03,208.95,5.0
11582,INV-202310-00855,855,855,2023-10,2023-10-03,208.95,5.0
11583,INV-202311-00855,855,855,2023-11,2023-11-02,208.95,55.0
11584,INV-202312-00855,855,855,2023-12,2023-12-02,208.95,5.0
11585,INV-202401-00855,855,855,2024-01,2024-01-03,208.95,5.0
11586,INV-202402-00855,855,855,2024-02,2024-02-02,208.95,5.0
11587,INV-202403-00855,855,855,2024-03,2024-03-01,208.95,5.0
11588,INV-202404-00855,855,855,2024-04,2024-04-02,208.95,5.0
11589,INV-202405-00855,855,855,2024-05,2024-05-02,208.95,5.0
11590,INV-202406-00855,855,855,2024-06,2024-06-03,208.95,5.0
11591,INV-202407-00855,855,855,2024-07,2024-07-02,208.95,5.0
11592,INV-202408-00855,855,855,2024-08,2024-08-02,208.95,5.0
11593,INV-202409-00855,855,855,2024-09,2024-09-01,208.95,5.0
11594,INV-202410-00855,855,855,2024-10,2024-10-03,208.95,5.0
11595,INV-202411-00855,855,855,2024-11,2024-11-02,208.95,5.0
11596,INV-202412-00855,855,855,2024-12,2024-12-01,208.95,5.0
11597,INV-202310-00856,856,856,2023-10,2023-10-02,9.45,5.0
11598,INV-202311-00856,856,856,2023-11,2023-11-02,9.45,5.0
11599,INV-202312-00856,856,856,2023-12,2023-12-02,9.45,5.0
11600,INV-202401-00856,856,856,2024-01,2024-01-02,9.45,5.0
11601,INV-202402-00856,856,856,2024-02,2024-02-02,9.45,5.0
11602,INV-202403-00856,856,856,2024-03,2024-03-02,9.45,5.0
11603,INV-202404-00856,856,856,2024-04,2024-04-03,9.45,5.0
11604,INV-202405-00856,856,856,2024-05,2024-05-01,9.45,5.0
11605,INV-202406-00856,856,856,2024-06,2024-06-03,9.45,5.0
11606,INV-202407-00856,856,856,2024-07,2024-07-03,9.45,5.0
11607,INV-202408-00856,856,856,2024-08,2024-08-01,9.45,5.0
11608,INV-202409-00856,856,856,2024-09,2024-09-02,9.45,5.0
11609,INV-202410-00856,856,856,2024-10,2024-10-02,9.45,5.0
11610,INV-202411-00856,856,856,2024-11,2024-11-02,9.45,5.0
11611,INV-202412-00856,856,856,2024-12,2024-12-01,9.45,5.0
11612,INV-202406-00857,857,857,2024-06,2024-06-03,30.45,5.0
11613,INV-202407-00857,857,857,2024-07,2024-07-03,30.45,5.0
11614,INV-202408-00857,857,857,2024-08,2024-08-02,30.45,5.0
11615,INV-202409-00857,857,857,2024-09,2024-09-03,30.45,5.0
11616,INV-202410-00857,857,857,2024-10,2024-10-01,30.45,5.0
11617,INV-202411-00857,857,857,2024-11,2024-11-02,30.45,5.0
11618,INV-202412-00857,857,857,2024-12,2024-12-03,30.45,5.0
11619,INV-202406-00858,858,858,2024-06,2024-06-01,208.95,5.0
11620,INV-202407-00858,858,858,2024-07,2024-07-03,208.95,5.0
11621,INV-202408-00858,858,858,2024-08,2024-08-01,208.95,5.0
11622,INV-202409-00858,858,858,2024-09,2024-09-01,208.95,5.0
11623,INV-202410-00858,858,858,2024-10,2024-10-02,208.95,5.0
11624,INV-202411-00858,858,858,2024-11,2024-11-03,208.95,5.0
11625,INV-202412-00858,858,858,2024-12,2024-12-02,-208.95,5.0
11626,INV-202403-00859,859,859,2024-03,,208.95,5.0
11627,INV-202404-00859,859,859,2024-04,2024-04-01,208.95,5.0
11628,INV-202405-00859,859,859,2024-05,2024-05-01,208.95,5.0
11629,INV-202406-00859,859,859,2024-06,2024-06-03,208.95,5.0
11630,INV-202407-00859,859,859,2024-07,2024-07-02,208.95,5.0
11631,INV-202408-00859,859,859,2024-08,2024-08-01,208.95,5.0
11632,INV-202409-00859,859,859,2024-09,2024-09-02,208.95,5.0
11633,INV-202410-00859,859,859,2024-10,2024-10-01,208.95,5.0
11634,INV-202411-00859,859,859,2024-11,2024-11-01,208.95,5.0
11635,INV-202412-00859,859,859,2024-12,2024-12-01,208.95,5.0
11636,INV-202306-00860,860,860,2023-06,2023-06-01,9.45,5.0
11637,INV-202307-00860,860,860,2023-07,2023-07-02,9.45,5.0
11638,INV-202308-00860,860,860,2023-08,2023-08-02,9.45,5.0
11639,INV-202309-00860,860,860,2023-09,2023-09-01,9.45,5.0
11640,INV-202310-00860,860,860,2023-10,2023-10-03,9.45,5.0
11641,INV-202311-00860,860,860,2023-11,2023-11-01,9.45,5.0
11642,INV-202312-00860,860,860,2023-12,2023-12-03,,5.0
11643,INV-202401-00860,860,860,2024-01,2024-01-03,9.45,5.0
11644,INV-202402-00860,860,860,2024-02,2024-02-02,9.45,5.0
11645,INV-202403-00860,860,860,2024-03,2024-03-02,9.45,5.0
11646,INV-202404-00860,860,860,2024-04,2024-04-01,9.45,5.0
11647,INV-202405-00860,860,860,2024-05,2024-05-03,9.45,5.0
11648,INV-202406-00860,860,860,2024-06,2024-06-02,9.45,5.0
11649,INV-202407-00860,860,860,2024-07,2024-07-01,9.45,5.0
11650,INV-202408-00860,860,860,2024-08,2024-08-02,9.45,5.0
11651,INV-202409-00860,860,860,2024-09,2024-09-02,9.45,5.0
11652,INV-202410-00860,860,860,2024-10,2024-10-02,9.45,5.0
11653,INV-202411-00860,860,860,2024-11,2024-11-02,9.45,5.0
11654,INV-202412-00860,860,860,2024-12,2024-12-03,9.45,5.0
11655,INV-202407-00861,861,861,2024-07,2024-07-03,30.45,5.0
11656,INV-202408-00861,861,861,2024-08,2024-08-03,30.45,5.0
11657,INV-202409-00861,861,861,2024-09,2024-09-01,,5.0
11658,INV-202410-00861,861,861,2024-10,2024-10-02,30.45,5.0
11659,INV-202411-00861,861,861,2024-11,2024-11-02,30.45,5.0
11660,INV-202412-00861,861,861,2024-12,2024-12-03,30.45,5.0
11661,INV-202405-00862,862,862,2024-05,2024-05-03,30.45,5.0
11662,INV-202406-00862,862,862,2024-06,2024-06-02,30.45,5.0
11663,INV-202407-00862,862,862,2024-07,2024-07-02,30.45,5.0
11664,INV-202408-00862,862,862,2024-08,2024-08-01,30.45,5.0
11665,INV-202409-00862,862,862,2024-09,2024-09-01,30.45,5.0
11666,INV-202410-00862,862,862,2024-10,2024-10-02,30.45,5.0
11667,INV-202411-00862,862,862,2024-11,2024-11-02,30.45,5.0
11668,INV-202412-00862,862,862,2024-12,2024-12-01,30.45,5.0
11669,INV-202301-00863,863,863,2023-01,2023-01-03,30.45,5.0
11670,INV-202302-00863,863,863,2023-02,2023-02-03,30.45,5.0
11671,INV-202303-00863,863,863,2023-03,2023-03-01,30.45,5.0
11672,INV-202304-00863,863,863,2023-04,2023-04-02,30.45,5.0
11673,INV-202305-00863,863,863,2023-05,2023-05-03,30.45,5.0
11674,INV-202306-00863,863,863,2023-06,2023-06-03,30.45,5.0
11675,INV-202307-00863,863,863,2023-07,2023-07-01,30.45,5.0
11676,INV-202308-00863,863,863,2023-08,2023-08-03,30.45,5.0
11677,INV-202309-00863,863,863,2023-09,2023-09-02,30.45,5.0
11678,INV-202310-00863,863,863,2023-10,2023-10-03,30.45,5.0
11679,INV-202305-00864,864,864,2023-05,2023-05-03,9.45,5.0
11680,INV-202306-00864,864,864,2023-06,2023-06-01,9.45,5.0
11681,INV-202307-00864,864,864,2023-07,2023-07-03,9.45,5.0
11682,INV-202308-00864,864,864,2023-08,2023-08-01,9.45,5.0
11683,INV-202309-00864,864,864,2023-09,2023-09-02,9.45,5.0
11684,INV-202310-00864,864,864,2023-10,2023-10-01,9.45,5.0
11685,INV-202311-00864,864,864,2023-11,2023-11-01,9.45,5.0
11686,INV-202312-00864,864,864,2023-12,2023-12-02,9.45,5.0
11687,INV-202401-00864,864,864,2024-01,2024-01-01,9.45,5.0
11688,INV-202402-00864,864,864,2024-02,2024-02-03,9.45,5.0
11689,INV-202403-00864,864,864,2024-03,2024-03-03,9.45,5.0
11690,INV-202404-00864,864,864,2024-04,2024-04-03,9.45,5.0
11691,INV-202405-00864,864,864,2024-05,2024-05-02,9.45,5.0
11692,INV-202406-00864,864,864,2024-06,2024-06-01,9.45,-5.0
11693,INV-202407-00864,864,864,2024-07,2024-07-03,9.45,5.0
11694,INV-202408-00864,864,864,2024-08,2024-08-01,9.45,5.0
11695,INV-202409-00864,864,864,2024-09,2024-09-02,9.45,5.0
11696,INV-202410-00864,864,864,2024-10,2024-10-01,9.45,5.0
11697,INV-202411-00864,864,864,2024-11,2024-11-01,9.45,5.0
11698,INV-202412-00864,864,864,2024-12,2024-12-02,9.45,5.0
11699,INV-202303-00865,865,865,2023-03,2023-03-01,9.45,5.0
11700,INV-202304-00865,865,865,2023-04,2023-04-02,9.45,5.0
11701,INV-202305-00865,865,865,2023-05,2023-05-02,9.45,5.0
11702,INV-202306-00865,865,865,2023-06,2023-06-02,87.73,5.0
11703,INV-202307-00865,865,865,2023-07,2023-07-02,9.45,5.0
11704,INV-202308-00865,865,865,2023-08,2023-08-03,9.45,5.0
11705,INV-202309-00865,865,865,2023-09,2023-09-03,9.45,5.0
11706,INV-202310-00865,865,865,2023-10,,9.45,5.0
11707,INV-202311-00865,865,865,2023-11,2023-11-03,9.45,5.0
11708,INV-202312-00865,865,865,2023-12,2023-12-02,9.45,5.0
11709,INV-202401-00865,865,865,2024-01,2024-01-02,9.45,5.0
11710,INV-202402-00865,865,865,2024-02,2024-02-03,9.45,5.0
11711,INV-202403-00865,865,865,2024-03,2024-03-02,9.45,5.0
11712,INV-202404-00865,865,865,2024-04,2024-04-02,9.45,5.0
11713,INV-202405-00865,865,865,2024-05,2024-05-02,9.45,5.0
11714,INV-202406-00865,865,865,2024-06,2024-06-02,9.45,5.0
11715,INV-202407-00865,865,865,2024-07,2024-08-27,18.9,5.0
11716,INV-202408-00865,865,865,2024-08,,9.45,5.0
11717,INV-202409-00865,865,865,2024-09,2024-09-01,9.45,5.0
11718,INV-202410-00865,865,865,2024-10,2024-10-01,9.45,5.0
11719,INV-202411-00865,865,865,2024-11,2024-11-03,9.45,5.0
11720,INV-202412-00865,865,865,2024-12,2024-12-03,9.45,5.0
11721,INV-202307-00866,866,866,2023-07,2023-07-03,9.45,5.0
11722,INV-202308-00866,866,866,2023-08,2023-08-01,9.45,5.0
11723,INV-202309-00866,866,866,2023-09,2023-09-02,9.45,5.0
11724,INV-202310-00866,866,866,2023-10,2023-10-01,9.45,5.0
11725,INV-202311-00866,866,866,2023-11,2023-11-03,9.45,5.0
11726,INV-202312-00866,866,866,2023-12,2023-12-03,9.45,5.0
11727,INV-202401-00866,866,866,2024-01,2024-01-01,9.45,5.0
11728,INV-202402-00866,866,866,2024-02,2024-02-01,9.45,5.0
11729,INV-202403-00866,866,866,2024-03,2024-03-02,9.45,5.0
11730,INV-202404-00866,866,866,2024-04,2024-04-02,9.45,5.0
11731,INV-202405-00866,866,866,2024-05,2024-05-01,9.45,5.0
11732,INV-202406-00866,866,866,2024-06,2024-06-01,9.45,5.0
11733,INV-202407-00866,866,866,2024-07,2024-07-03,9.45,5.0
11734,INV-202408-00866,866,866,2024-08,2024-08-03,9.45,5.0
11735,INV-202409-00866,866,866,2024-09,2024-09-01,9.45,5.0
11736,INV-202410-00866,866,866,2024-10,2024-10-02,9.45,5.0
11737,INV-202411-00866,866,866,2024-11,2024-11-01,9.45,5.0
11738,INV-202412-00866,866,866,2024-12,2024-12-02,9.45,5.0
11739,INV-202402-00867,867,867,2024-02,2024-02-01,9.45,5.0
11740,INV-202403-00867,867,867,2024-03,2024-03-03,9.45,5.0
11741,INV-202404-00867,867,867,2024-04,2024-04-03,9.45,5.0
11742,INV-202405-00867,867,867,2024-05,2024-05-03,9.45,5.0
11743,INV-202406-00867,867,867,2024-06,2024-06-03,9.45,5.0
11744,INV-202407-00867,867,867,2024-07,2024-07-01,9.45,5.0
11745,INV-202408-00867,867,867,2024-08,2024-08-01,9.45,5.0
11746,INV-202409-00867,867,867,2024-09,2024-09-03,9.45,5.0
11747,INV-202410-00867,867,867,2024-10,2024-10-02,9.45,5.0
11748,INV-202411-00867,867,867,2024-11,2024-11-01,9.45,5.0
11749,INV-202412-00867,867,867,2024-12,2024-12-02,9.45,5.0
11750,INV-202312-00868,868,868,2023-12,2023-12-02,30.45,5.0
11751,INV-202401-00868,868,868,2024-01,2024-01-03,30.45,5.0
11752,INV-202402-00868,868,868,2024-02,2024-02-03,30.45,5.0
11753,INV-202403-00868,868,868,2024-03,2024-03-03,30.45,5.0
11754,INV-202404-00868,868,868,2024-04,2024-04-01,30.45,5.0
11755,INV-202405-00868,868,868,2024-05,2024-05-02,30.45,5.0
11756,INV-202406-00868,868,868,2024-06,2024-06-03,30.45,5.0
11757,INV-202407-00868,868,868,2024-07,2024-07-02,30.45,5.0
11758,INV-202408-00868,868,868,2024-08,2024-08-01,30.45,5.0
11759,INV-202409-00868,868,868,2024-09,2024-09-02,30.45,5.0
11760,INV-202410-00868,868,868,2024-10,2025-01-06,30.45,5.0
11761,INV-202411-00868,868,868,2024-11,2024-11-03,30.45,5.0
11762,INV-202412-00868,868,868,2024-12,2024-12-03,30.45,5.0
11763,INV-202303-00869,869,869,2023-03,2023-03-01,9.45,5.0
11764,INV-202304-00869,869,869,2023-04,,9.45,5.0
11765,INV-202305-00869,869,869,2023-05,2023-05-02,9.45,5.0
11766,INV-202306-00869,869,869,2023-06,2023-06-03,9.45,5.0
11767,INV-202307-00869,869,869,2023-07,2023-07-03,9.45,5.0
11768,INV-202308-00869,869,869,2023-08,2023-08-01,9.45,5.0
11769,INV-202309-00869,869,869,2023-09,2023-09-01,9.45,5.0
11770,INV-202310-00869,869,869,2023-10,2023-10-03,9.45,5.0
11771,INV-202311-00869,869,869,2023-11,2023-11-02,9.45,5.0
11772,INV-202312-00869,869,869,2023-12,2023-12-03,9.45,5.0
11773,INV-202401-00869,869,869,2024-01,2024-01-01,9.45,5.0
11774,INV-202402-00869,869,869,2024-02,2024-02-03,9.45,5.0
11775,INV-202402-00870,870,870,2024-02,2024-02-03,9.45,5.0
11776,INV-202403-00870,870,870,2024-03,2024-03-02,9.45,5.0
11777,INV-202404-00870,870,870,2024-04,2024-04-01,9.45,5.0
